Category,Date,Type,Name,Detail,URL
Log,2026-05-06T00:14:31.432Z,success,connection-tracker,■ connection-tracker DONE | +0 accepted | total: 0/0 (0%),
Log,2026-05-06T00:14:31.428Z,info,connection-tracker,📋 pending invitations on page: 0,
Log,2026-05-06T00:14:17.087Z,info,connection-tracker,▶ connection-tracker started | https://www.linkedin.com/mynetwork/invitation-manager/sent/,
Log,2026-05-06T00:14:12.563Z,info,,Step 5/6 — Tracking accepted connections…,
Log,2026-05-06T00:14:12.541Z,warn,,[relationship-builder] timed out after 90 s — continuing sequence,
Log,2026-05-06T00:13:34.437Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/jennifer-hamid-18906a6a/ | Serasa Experian — new_job,
Log,2026-05-06T00:13:34.434Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-06T00:13:27.656Z,warn,,[relationship-builder] content script did not respond after 15 retries — skipping,
Log,2026-05-06T00:13:24.430Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/lucasfcneto/ | Yara International — new_job,
Log,2026-05-06T00:13:24.428Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-06T00:13:14.422Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/silmaraolivio/ | Ridge Talent Search — new_job,
Log,2026-05-06T00:13:14.419Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-06T00:13:05.437Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/thamires-camacho/ | NUMEN — new_job,
Log,2026-05-06T00:13:05.435Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-06T00:12:55.423Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/larissa-souzaa-sena/ | Ibrowse Consultoria e Informática — new_job,
Log,2026-05-06T00:12:55.421Z,warn,,"[Diag] no msg btn | card btns: ""Skip to main content"" aria="""" | """" aria=""Close jump menu"" | ""Home"" aria=""Home, 1 new notification"" | ""Me"" aria="""" | ""For Business"" aria=""For Business"" | """" aria=""Dismiss"" | ""Why am I seeing this ad?Manage"" aria=""Why am I seeing this ad?"" | ""Hide or report this adI don’t "" aria=""Hide or report this ad"" | """" aria=""Dismiss"" | ""Report this ad"" aria="""" | ""Submit"" aria="""" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu""",
Log,2026-05-06T00:12:46.622Z,info,,▶ relationship-builder started | https://www.linkedin.com/mynetwork/catch-up/job_changes/,
Log,2026-05-06T00:12:42.510Z,warn,,[relationship-builder] timed out after 90 s — continuing sequence,
Log,2026-05-06T00:12:07.431Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/felipeveronesi/ | Axihum Fertilizantes — anniversary,
Log,2026-05-06T00:12:07.429Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-06T00:11:57.564Z,warn,,[relationship-builder] content script did not respond after 15 retries — skipping,
Log,2026-05-06T00:11:57.423Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/nathalia-villani-821b76150/ | Faber-Castell Brasil — anniversary,
Log,2026-05-06T00:11:57.421Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-06T00:11:46.423Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/rubens-bardelli-jr-a6ab5b2/ | Secretaria da Fazenda do RS — anniversary,
Log,2026-05-06T00:11:46.421Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-06T00:11:35.425Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/bruno-sahb/ | Stefanini Brasil — anniversary,
Log,2026-05-06T00:11:35.423Z,warn,,"[Diag] no msg btn | card btns: """" aria=""Open reactions menu""",
Log,2026-05-06T00:11:25.436Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/ademir-souza-98587014/ | Toyota do Brasil — anniversary,
Log,2026-05-06T00:11:25.433Z,warn,,"[Diag] no msg btn | card btns: ""Skip to main content"" aria="""" | """" aria=""Close jump menu"" | ""Home"" aria=""Home, 1 new notification"" | ""Me"" aria="""" | ""For Business"" aria=""For Business"" | """" aria=""Dismiss"" | ""Why am I seeing this ad?Manage"" aria=""Why am I seeing this ad?"" | ""Hide or report this adI don’t "" aria=""Hide or report this ad"" | """" aria=""Dismiss"" | ""Report this ad"" aria="""" | ""Submit"" aria="""" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu"" | """" aria=""Open reactions menu""",
Log,2026-05-06T00:11:16.615Z,info,,▶ relationship-builder started | https://www.linkedin.com/mynetwork/catch-up/work_anniversaries/,
Log,2026-05-06T00:11:12.471Z,warn,,[relationship-builder] timed out after 90 s — continuing sequence,
Log,2026-05-06T00:10:42.427Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/palonet/ | today — birthday,
Log,2026-05-06T00:10:42.425Z,warn,,[Diag] no msg btn | card btns: (none),
Log,2026-05-06T00:10:33.429Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/nielsen-castelo-d-07ab3923/ | today — birthday,
Log,2026-05-06T00:10:33.427Z,warn,,[Diag] no msg btn | card btns: (none),
Log,2026-05-06T00:10:23.421Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/claudia-napolitano-32b29223/ | today — birthday,
Log,2026-05-06T00:10:23.419Z,warn,,[Diag] no msg btn | card btns: (none),
Log,2026-05-06T00:10:13.437Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/anapaulohrbusinesspartner/ | today — birthday,
Log,2026-05-06T00:10:13.435Z,warn,,[Diag] no msg btn | card btns: (none),
Log,2026-05-06T00:10:04.424Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/mariliaisabelly/ | today — birthday,
Log,2026-05-06T00:10:04.423Z,warn,,[Diag] no msg btn | card btns: (none),
Log,2026-05-06T00:09:54.427Z,warn,,[Diag] sendMessage failed | https://www.linkedin.com/in/jos%C3%A9-s%C3%A9rgio-medeiros-junior-978b74168/ | today — birthday,
Log,2026-05-06T00:09:54.426Z,warn,,"[Diag] no msg btn | card btns: ""Skip to main content"" aria="""" | """" aria=""Close jump menu"" | ""Home"" aria=""Home, 1 new notification"" | ""Me"" aria="""" | ""For Business"" aria=""For Business"" | """" aria=""Dismiss"" | ""Why am I seeing this ad?Manage"" aria=""Why am I seeing this ad?"" | ""Hide or report this adI don’t "" aria=""Hide or report this ad"" | """" aria=""Dismiss"" | ""Report this ad"" aria="""" | ""Submit"" aria=""""",
Log,2026-05-06T00:09:46.259Z,info,,▶ relationship-builder started | https://www.linkedin.com/mynetwork/catch-up/birthday/,
Log,2026-05-06T00:09:42.464Z,info,,Step 4/6 — Building relationships (birthdays + anniversaries + job changes)…,
Log,2026-05-06T00:09:42.463Z,success,,[PostQueue] Queue flushed. 3 post(s) processed.,
Log,2026-05-06T00:09:42.455Z,success,,[PostQueue] Done: https://www.linkedin.com/posts/gabriel-saturi_backend-distributedsystems-architecture-share-7457052634265407488-tLcm/,
Log,2026-05-06T00:09:42.437Z,success,post-engager,✓ commentSinglePost: commented on https://www.linkedin.com/in/gabriel-saturi,
Log,2026-05-06T00:09:42.436Z,info,post-engager,🔗 link registered | commented | https://www.linkedin.com/in/gabriel-saturi,
Post,2026-05-06T00:09:42.435Z,comment,,urn:li:activity:7457066522742538241,https://www.linkedin.com/in/gabriel-saturi
Link,2026-05-06T00:09:42.435Z,link-discovered,commented,,https://www.linkedin.com/in/gabriel-saturi
Log,2026-05-06T00:09:30.420Z,info,post-engager,"💬 typing comment: ""Interested — Let's connect! https://wesleyzilva.github.io/po...""",
Log,2026-05-06T00:09:04.886Z,info,post-engager,▶ post-engager COMMENT_SINGLE | url=https://www.linkedin.com/posts/gabriel-saturi_backend-distributedsystems-architecture-share-7457052634265407488-tLcm/,
Log,2026-05-06T00:08:59.446Z,info,,[PostQueue] Commenting on: https://www.linkedin.com/posts/gabriel-saturi_backend-distributedsystems-architecture-share-7457052634265407488-tLcm/,
Log,2026-05-06T00:08:59.439Z,success,,[PostQueue] Done: https://www.linkedin.com/posts/tales-habib_recently-i-started-using-git-worktree-share-7457077215042863104-z_1X/,
Log,2026-05-06T00:08:59.424Z,success,post-engager,✓ commentSinglePost: commented on https://www.linkedin.com/in/tales-habib,
Log,2026-05-06T00:08:59.422Z,info,post-engager,🔗 link registered | commented | https://www.linkedin.com/in/tales-habib,
Link,2026-05-06T00:08:59.422Z,link-discovered,commented,,https://www.linkedin.com/in/tales-habib
Post,2026-05-06T00:08:59.421Z,comment,,urn:li:activity:7457077215659220992,https://www.linkedin.com/in/tales-habib
Log,2026-05-06T00:08:46.421Z,info,post-engager,"💬 typing comment: ""Let's connect! https://wesleyzilva.github.io/portfolioNearsh...""",
Log,2026-05-06T00:08:10.495Z,info,post-engager,▶ post-engager COMMENT_SINGLE | url=https://www.linkedin.com/posts/tales-habib_recently-i-started-using-git-worktree-share-7457077215042863104-z_1X/,
Log,2026-05-06T00:08:05.463Z,info,,[PostQueue] Commenting on: https://www.linkedin.com/posts/tales-habib_recently-i-started-using-git-worktree-share-7457077215042863104-z_1X/,
Log,2026-05-06T00:08:05.454Z,success,,[PostQueue] Done: https://www.linkedin.com/posts/samuel-gomes-costa-55503a340_backend-nodejs-nestjs-share-7456722421988044800-eWoS/,
Log,2026-05-06T00:08:05.436Z,success,post-engager,✓ commentSinglePost: commented on https://www.linkedin.com/in/samuel-gomes-costa-55503a340,
Log,2026-05-06T00:08:05.434Z,info,post-engager,🔗 link registered | commented | https://www.linkedin.com/in/samuel-gomes-costa-55503a340,
Post,2026-05-06T00:08:05.433Z,comment,,urn:li:activity:7456722424441577473,https://www.linkedin.com/in/samuel-gomes-costa-55503a340
Link,2026-05-06T00:08:05.433Z,link-discovered,commented,,https://www.linkedin.com/in/samuel-gomes-costa-55503a340
Log,2026-05-06T00:07:52.426Z,info,post-engager,"💬 typing comment: ""Interested — Let's connect! https://wesleyzilva.github.io/po...""",
Log,2026-05-06T00:07:21.680Z,info,post-engager,▶ post-engager COMMENT_SINGLE | url=https://www.linkedin.com/posts/samuel-gomes-costa-55503a340_backend-nodejs-nestjs-share-7456722421988044800-eWoS/,
Log,2026-05-06T00:07:16.147Z,info,,[PostQueue] Commenting on: https://www.linkedin.com/posts/samuel-gomes-costa-55503a340_backend-nodejs-nestjs-share-7456722421988044800-eWoS/,
Log,2026-05-06T00:07:16.145Z,info,,[PostQueue] Processing 3 queued post(s)…,
Log,2026-05-06T00:07:16.143Z,info,,Step 3b/6 — Commenting on queued specific posts…,
Log,2026-05-06T00:07:16.088Z,warn,,[post-engager] content script did not respond after 15 retries — skipping,
