Category,Date,Type,Name,Detail,URL
Log,2026-05-04T13:06:18.123Z,success,post-engager,■ post-engager DONE | likes=0/8 comments=0/4 follows=0/6 linksFound=0,
Log,2026-05-04T13:06:18.113Z,info,post-engager,↓ scroll round 8/8 | likes=0 comments=0 follows=0,
Log,2026-05-04T13:06:13.187Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:13.177Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:13.170Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:13.161Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:13.153Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:13.145Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:13.137Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:13.129Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:13.123Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:13.109Z,info,post-engager,↓ scroll round 7/8 | likes=0 comments=0 follows=0,
Log,2026-05-04T13:06:09.171Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:09.166Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:09.161Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:09.154Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:09.147Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:09.139Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:09.132Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:09.125Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:09.118Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:09.106Z,info,post-engager,↓ scroll round 6/8 | likes=0 comments=0 follows=0,
Log,2026-05-04T13:06:03.157Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:03.153Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:03.149Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:03.143Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:03.137Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:03.132Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:03.127Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:03.122Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:03.118Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:06:03.107Z,info,post-engager,↓ scroll round 5/8 | likes=0 comments=0 follows=0,
Log,2026-05-04T13:05:59.176Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:59.170Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:59.162Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:59.155Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:59.148Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:59.141Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:59.132Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:59.124Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:59.116Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:59.103Z,info,post-engager,↓ scroll round 4/8 | likes=0 comments=0 follows=0,
Log,2026-05-04T13:05:57.368Z,warn,,[recruiter-prospector] content script did not respond after 15 retries — skipping,
Log,2026-05-04T13:05:54.169Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:54.162Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:54.154Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:54.145Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:54.139Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:54.134Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:54.129Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:54.122Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:54.117Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:54.106Z,info,post-engager,↓ scroll round 3/8 | likes=0 comments=0 follows=0,
Log,2026-05-04T13:05:48.151Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:48.145Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:48.140Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:48.134Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:48.130Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:48.126Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:48.121Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:48.116Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:48.112Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:48.100Z,info,post-engager,↓ scroll round 2/8 | likes=0 comments=0 follows=0,
Log,2026-05-04T13:05:43.169Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:43.163Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:43.158Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:43.154Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:43.148Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:43.143Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:43.138Z,info,post-engager,⚠ post with no id found — skipped,
Log,2026-05-04T13:05:43.130Z,info,post-engager,⚠ post with no id found — skipped,
